   619 25 3 1 40003 5
   620 25 6 2 20000 6
   621 25 3 1 10000 5
   622 25 4 2 20400 5
   623 25 3 2 36000 5
   624 25 5 1 29200 5
   625 25 5 1 32000 5
   626 25 4 1 35500 5
   627 25 2 1 11800 5
   628 25 5 1 11384 5
   629 25 6 1 38095 5
   630 25 5 1 49072 5
   631 25 5 1 35016 5
   632 25 4 2 20500 5
   633 25 5 1 12502 5
   634 25 5 2 45822 6
   635 25 5 2 37010 6
   636 25 5 2 38000 6
   637 25 5 1 30000 5
   638 25 3 1 20000 5
   639 25 5 2 39200 5
   640 25 3 2 27525 5
   641 25 3 1 22802 5
   642 25 4 2 18740 5
   643 25 2 1 15000 5
   644 25 3 1 11212 5
   645 25 3 1 21166 5
   646 25 4 2 4000 6
   647 25 5 2 17506 5
   648 25 4 2 24633 5
   649 25 4 2 1200 5
   650 25 5 1 11100 5
   651 25 3 1 8800 5
   652 25 6 1 24350 6
   653 25 4 1 8000 5
   654 25 5 1 22732 5
   655 25 3 1 28700 5
   656 25 4 2 1000 5
   657 25 4 2 20001 5
   658 25 3 2 29008 5
   659 25 3 1 1 7
   660 25 5 2 36040 5
   661 25 2 1 21232 5
   662 25 3 2 19500 6
   663 25 3 1 9910 5
   664 25 3 2 16550 5
   665 25 5 2 27200 5
   666 25 4 2 19503 6
   667 25 4 1 26000 6
   668 25 3 1 8000 5
   669 25 3 1 16000 5
   670 25 3 2 30120 5
   671 25 4 2 15000 5
   672 25 4 1 25800 6
   673 25 6 2 30000 7
   674 25 3 1 1 7
   675 25 3 1 16000 5
   676 25 3 2 13910 6
   677 25 3 1 20000 5
   678 25 5 1 29105 6
   679 25 6 1 17000 5
   680 25 4 1 30010 5
   681 25 4 2 18063 5
   682 25 2 1 7000 5
   683 25 3 2 12000 6
   684 25 4 1 33057 5
   685 25 3 2 3200 5
   686 25 4 2 22010 5
   687 25 5 2 16010 5
   688 25 3 1 25000 5
   689 25 3 2 39348 5
   690 25 3 2 13000 5
   691 25 5 2 43150 5
   692 25 3 2 3573 5
   693 25 2 1 8000 5
   694 25 5 1 39600 5
   695 25 2 1 25000 5
   696 25 4 2 6000 5
   697 25 4 1 24040 5
   698 25 3 2 3375 5
   699 25 2 2 14200 5
   700 25 5 1 25000 5
   701 25 5 2 40025 5
   702 25 5 1 64624 5
   703 25 4 2 30000 5
   704 25 5 1 27000 5
   705 25 3 1 34000 5
   706 25 2 1 37501 5
   707 25 5 2 4000 5
   708 25 3 1 17000 5
   709 25 2 1 49000 5
   710 25 4 1 39750 5
   711 25 3 1 42002 5
   712 25 3 2 5720 5
   713 25 4 1 10000 6
   714 25 5 1 57766 5
   715 25 6 2 43700 5
   716 25 4 2 25037 5
   717 25 4 2 8715 5
   718 25 4 2 18001 5
   719 25 4 1 20000 5
   720 25 3 1 28000 5
   721 25 4 1 23775 5
   722 25 5 2 22050 5
   723 25 4 2 24950 5
   724 25 6 1 55231 7
   725 25 3 2 11400 5
   726 25 4 1 23010 5
   727 25 3 2 1500 5
   728 25 3 1 20000 5
   729 25 3 2 880 5
   730 25 3 1 54000 5
   731 25 5 1 6760 5
   732 25 3 1 4500 5
   733 25 4 2 56010 5
   734 25 3 2 4520 5
   735 25 3 2 24020 5
   736 25 5 2 40001 5
   737 25 4 2 20084 5
   738 25 2 2 8000 5
   739 25 1 2 1800 5
   740 25 4 2 36356 5
   741 25 3 2 10060 5
   742 25 4 1 18065 5
   743 25 3 1 18000 5
   744 25 4 2 3054 5
   745 25 5 1 35000 5
   746 25 5 1 37283 5
   747 25 3 2 7770 5
   748 25 1 2 2246 5
   749 25 2 1 6000 5
   750 25 4 2 18000 5
   751 25 2 1 14000 5
   752 25 4 1 34700 5
   753 25 3 1 18200 5
   754 25 2 1 14560 5
   755 25 4 2 13030 5
   756 25 5 2 22000 5
   757 25 5 2 15000 5
   758 25 3 2 15606 5
   759 25 4 2 2165 5
   760 25 5 1 23000 7
   761 25 4 2 27234 6
   762 25 5 1 10000 5
   763 25 5 1 27050 5
   764 25 4 2 14000 5
   765 25 5 1 25000 6
   766 25 6 2 27000 6
   767 25 3 2 10896 5
   768 25 6 2 49015 6
   769 25 3 2 4300 7
   770 25 5 2 35350 6
   771 25 3 2 30005 5
   772 25 5 2 41000 6
   773 25 5 2 29161 5
   774 25 3 1 37000 5
   775 25 3 2 4717 5
   776 25 4 2 13502 5
   777 25 3 1 62231 6
   778 25 5 2 23110 5
   779 25 4 2 12660 5
   780 25 3 2 16640 5
   781 25 2 1 20200 5
   782 25 2 2 10400 5
   783 25 4 2 34750 5
   784 25 5 2 27575 5
   785 25 2 1 20000 5
   786 25 6 1 45000 5
   787 25 3 2 25260 5
   788 25 4 2 26257 5
   789 25 4 2 30300 5
   790 25 4 2 18073 5
   791 25 3 2 8000 5
   792 25 4 2 1600 5
   793 25 3 1 15000 5
   794 25 5 1 45001 5
   795 25 3 2 18900 6
   796 25 3 2 12000 5
   797 25 5 1 30700 6
   798 25 3 2 5000 6
   799 25 5 1 15031 6
   800 25 2 1 26050 5
   801 25 3 1 10000 5
   802 25 3 1 30080 5
   803 25 3 1 20250 5
   804 25 4 2 18000 5
   805 25 3 1 28000 5
   806 25 5 2 47100 5
   807 25 2 1 15000 5
   808 25 4 1 12910 5
   809 25 4 2 16000 5
   810 25 4 1 15001 5
   811 25 4 1 24311 5
   812 25 4 1 11700 5
   813 25 5 1 31200 6
   814 25 2 2 9900 6
   815 25 3 2 23000 5
   816 25 4 1 21400 5
   817 25 3 1 10000 5
   818 25 4 1 23231 5
   819 25 4 1 24015 5
   820 25 5 2 11015 5
   821 25 3 1 27300 5
   822 25 3 1 18020 7
   823 25 4 1 27004 5
   824 25 5 2 21000 5
   825 25 3 1 31000 5
   826 25 4 1 6425 5
   827 25 4 1 15000 5
   828 25 3 2 8000 5
   829 25 4 1 30250 7
   830 25 2 1 6000 5
   831 25 3 1 23500 5
   832 25 1 1 14000 5
   833 25 3 1 7500 5
   834 25 5 1 27000 5
   835 25 4 2 11920 5
   836 25 3 1 26510 5
   837 25 5 2 3920 5
   838 25 4 2 3266 5
   839 25 1 1 17000 5
   840 25 4 2 36100 5
   841 25 2 1 69137 5
   842 25 4 1 49000 5
   843 25 4 1 27403 5
   844 25 3 2 19144 5
   845 25 2 1 40000 5
   846 25 2 1 10800 5
   847 25 2 1 2000 5
   848 25 5 1 23000 5
   849 25 4 1 800 5
   850 25 4 1 35002 6
   851 25 4 1 42920 5
   852 25 4 2 7340 5
   853 25 3 2 8440 5
   854 25 4 2 11000 5
   855 25 5 2 33280 6
   856 25 4 1 17050 5
   857 25 4 1 42070 7
   858 25 4 1 23010 5
   859 25 5 2 8000 6
   860 25 3 1 15000 5
   861 25 6 2 28000 6
   862 25 5 2 21520 5
   863 25 2 1 20905 5
   864 25 3 1 20000 5
   865 25 3 2 6600 5
   866 25 3 2 15893 5
   867 25 3 1 46000 5
   868 25 3 1 18000 6
   869 25 4 1 1500 5
   870 25 3 2 9000 5
   871 25 4 2 20000 5
   872 25 2 1 26000 5
   873 25 3 1 28000 5
   874 25 5 2 8001 5
   875 25 5 2 18000 5
   876 25 3 2 41000 5
   877 25 5 2 111668 5
   878 25 3 1 32000 5
   879 25 6 1 28000 5
   880 25 5 1 21800 5
   881 25 5 2 12033 6
   882 25 4 2 10006 5
   883 25 3 1 17000 5
   884 25 3 1 52300 5
   885 25 3 1 32000 5
   886 25 6 2 12150 6
   887 25 4 2 12500 5
   888 25 2 1 9026 5
   889 25 2 2 2988 5
   890 25 5 1 19259 5
   891 25 4 2 21013 5
   892 25 4 2 16650 5
   893 25 3 1 20800 5
   894 25 4 2 13300 5
   895 25 3 1 15800 5
   896 25 3 2 13000 5
   897 25 3 1 21313 5
   898 25 3 1 17050 5
   899 25 3 1 21000 5
   900 25 5 1 33090 5
   901 25 4 2 4500 5
   902 25 3 2 3500 5
   903 25 5 2 16200 6
   904 25 5 2 23560 6
   905 25 4 2 5225 7
   906 25 4 1 32050 5
   907 25 4 2 4050 5
   908 25 3 1 19500 5
   909 25 3 1 25050 5
   910 25 4 1 22100 5
   911 25 3 2 14000 5
   912 25 3 1 63010 5
   913 25 3 2 14000 5
   914 25 2 1 20000 5
   915 25 3 1 9544 5
   916 25 3 1 13000 5
   917 25 5 2 12411 5
   918 25 3 1 55000 5
   919 25 5 2 38200 5
   920 25 4 1 61500 5
   921 25 4 1 20800 5
   922 25 3 2 15000 6
   923 25 3 2 28000 6
   924 25 4 1 37600 5
   925 25 3 1 20000 5
   926 25 4 2 14000 5
   927 25 4 1 23000 5
   928 25 5 2 32500 5
   929 25 3 2 9600 5
   930 25 4 2 5386 5
   931 25 4 2 21020 5
   932 25 4 1 41600 5
   933 25 3 1 23300 5
   934 25 4 2 24000 5
   935 25 2 1 11200 5
   936 25 5 2 16550 5
   937 25 4 2 25000 5
   938 25 4 2 3428 5
   939 25 5 1 18000 5
   940 25 3 1 17604 5
   941 25 4 2 2600 5
   942 25 4 1 22000 5
   943 25 3 2 4000 5
   944 25 4 2 2500 6
   945 25 4 1 28000 5
   946 25 5 2 18800 6
   947 25 2 1 23000 5
   948 25 3 2 29020 5
   949 25 4 1 40000 5
   950 25 5 2 32900 6
   951 25 6 1 10000 7
   952 25 2 1 28000 5
   953 25 3 1 20000 5
   954 25 3 1 23000 5
   955 25 3 2 43000 5
   956 25 4 2 15600 5
   957 25 5 1 33000 6
   958 25 3 1 15000 5
   959 25 4 2 13000 5
   960 25 6 2 48892 6
   961 25 5 2 18000 6
   962 25 4 2 50 5
   963 25 5 1 34200 5
   964 25 4 2 7200 5
   965 25 2 2 6080 5
   966 25 5 2 17000 6
   967 25 3 2 42000 5
   968 25 5 1 18057 6
   969 25 5 2 37000 6
   970 25 4 1 14800 6
   971 25 4 1 34000 5
   972 25 4 2 4700 5
   973 25 5 2 14000 5
   974 25 3 2 18000 5
   975 25 4 1 7777 5
   976 25 4 1 14146 5
   977 25 3 2 36525 5
   978 25 5 2 16585 6
   979 25 4 1 18045 5
   980 25 4 1 42000 5
   981 25 3 2 16400 5
   982 25 4 1 22000 5
   983 25 3 1 35000 5
   984 25 4 1 17520 5
   985 25 4 2 21300 5
   986 25 2 1 19000 5
   987 25 4 2 12000 5
   988 25 3 1 15600 5
   989 25 4 2 11000 5
   990 25 4 2 21277 5
   991 25 4 1 53200 5
   992 25 3 1 16200 5
   993 25 4 2 13600 5
   994 25 5 1 33500 5
   995 25 5 2 15005 5
   996 25 3 1 10800 5
   997 25 4 2 90404 7
   998 25 3 1 23010 5
   999 25 4 1 220822 7
  1000 25 4 1 49000 5
  1001 25 4 2 10550 5
